"";"target_id";"pval";"qval";"b";"se_b";"mean_obs";"var_obs";"tech_var";"sigma_sq";"smooth_sigma_sq";"final_sigma_sq"
"10686";"GKIC01018512.1.p1";0,728473291917583;0,863860523599066;-0,182973376398977;0,527062163014106;4,21235098536395;0,101656866340384;0,455061782102386;-0,3445521447125;0,0211574013509414;0,0211574013509414
"10687";"GKIC01040600.1.p1";0,728825761214611;0,863987850042947;0,0541646874756855;0,156234697256283;4,03477365021827;0,00502491625650203;0,0180664862499599;-0,0130424656116451;0,0237779948244899;0,0237779948244899
"10688";"GKIC01053058.1.p1";0,72885338675498;0,863987850042947;0,0527710852948477;0,152231082573039;4,16908580329486;0,00767907667706872;0,0179690036603042;-0,00970889591406037;0,0217583720563121;0,0217583720563121
"10689";"GKIC01058943.1.p1";0,728789950589123;0,863987850042947;0,0287508975867865;0,0829187896131031;8,12569731602885;0,00919330676177942;0,000250725417378869;0,0104978321440552;0,0115358900184532;0,0115358900184532
"10690";"GKIC01159176.1.p1";0,728730005906665;0,863987850042947;0,064601052382071;0,186269272195247;5,90163262389867;0,0507584299398876;0,00300506563165279;0,056474205964028;0,0100247622175819;0,056474205964028
"10691";"GKIC01024929.1.p1";0,72917072998149;0,864121527197741;0,122494267647149;0,353795662543839;2,42068708209677;0,0580340153558709;0,100175550242176;-0,0356792503087571;0,11440394261754;0,11440394261754
"10692";"GKIC01033090.1.p1";0,72910736133734;0,864121527197741;0,213312759733873;0,615953331891472;1,64095077165878;0,111487137315234;0,29152705186236;-0,173343287129319;0,358870388825993;0,358870388825993
"10693";"GKIC01154916.1.p1";0,729097520151611;0,864121527197741;-0,0542042543250024;0,156512102463799;4,07917051017569;0,0296653540290361;0,0189100895032329;0,0156809863532347;0,0230831188698619;0,0230831188698619
"10694";"GKIC01091089.1.p1";0,729495841628102;0,864298644921999;0,0342099598086799;0,0989309732318466;5,32273496649557;0,0105531229184838;0,00522977101064786;0,00703272345720888;0,0115485217858099;0,0115485217858099
"10695";"GKIC01118290.1.p1";0,729538827553567;0,864298644921999;0,0469357465765518;0,135754828255587;5,42230873538399;0,0269570946514905;0,00439374102269405;0,027199470511084;0,0111629264526019;0,027199470511084
"10696";"GKIC01147402.1.p1";0,729593008580383;0,864298644921999;-0,0723206813115505;0,209220687032467;4,77656236589977;0,0640276458163009;0,0464985026065388;0,0285414331917539;0,0150798153452454;0,0285414331917539
"10697";"GKIC01257271.1.p1";0,729456017918051;0,864298644921999;0,0331115705310412;0,0957398968130441;9,43519911648099;0,00732386815870582;7,20488155335242e-05;0,00834069259673106;0,0156413131989333;0,0156413131989333
"10698";"GKIC01021999.1.p1";0,729788594676204;0,864411150491727;0,0586692340745693;0,169855488116893;3,80950864490094;0,0274968282779385;0,0216738257119611;0,0101422268409148;0,0277848374482014;0,0277848374482014
"10699";"GKIC01175507.1.p1";0,729824408073784;0,864411150491727;-0,0439213438805606;0,12717586321772;4,59931664767562;0,00418175051176412;0,0110624844268446;-0,00670578419499325;0,0166638587477364;0,0166638587477364
"10700";"GKIC01003558.1.p1";0,729937111979911;0,864463839533591;-0,0477794702537613;0,138407296039642;4,32712845211446;0,016212231311186;0,0131736864016217;0,00549829021943709;0,0196661643361015;0,0196661643361015
"10701";"GKIC01117515.1.p1";0,730066086318525;0,864535785985267;0,0571385657665291;0,165600971959199;3,90116846784754;0,0368280138707357;0,0209602379214843;0,0221140133412766;0,0260517882165127;0,0260517882165127
"10702";"GKIC01052233.1.p1";0,730383787902615;0,864606654013002;0,0548752839651776;0,15923646847718;4,43342630487301;0,0370835889301937;0,0123649594636874;0,031102902638742;0,0184062899371811;0,031102902638742
"10703";"GKIC01079070.1.p1";0,730354063127394;0,864606654013002;0,036597334293527;0,106185542634473;5,11862750187013;0,00186581724792289;0,00678641819434718;-0,00500664831194557;0,0125427866020712;0,0125427866020712
"10704";"GKIC01112861.1.p1";0,730453673163328;0,864606654013002;0,181985924292728;0,528227130733024;1,83888443486954;0,0371595363449772;0,211515161257371;-0,178278761063059;0,266811527272531;0,266811527272531
"10705";"GKIC01177537.1.p2";0,730446353890741;0,864606654013002;0,0278216407894081;0,0807520159855052;6,65799833468749;0,00197192957048169;0,00136591484489307;0,000735014229554268;0,00981275044491828;0,00981275044491828
"10706";"GKIC01221494.1.p1";0,730467080008143;0,864606654013002;0,0395514090626751;0,114806728654296;4,91729753648469;0,00453510209630998;0,00864959367928995;-0,00374380737817846;0,0139456947966547;0,0139456947966547
"10707";"GKIC01026597.1.p1";0,730930558605226;0,864689913349035;0,0584152983105843;0,169867246800617;3,85928766579289;0,00989097888933084;0,0226388876388928;-0,011939660540855;0,0268266235650303;0,0268266235650303
"10708";"GKIC01042480.1.p1";0,730776914798685;0,864689913349035;-0,0954005496494509;0,277252832717511;3,71911901449294;0,112413408892239;0,0272549216229884;0,104520735376813;0,0295556804322554;0,104520735376813
"10709";"GKIC01068582.1.p1";0,730770831500208;0,864689913349035;-0,250011720649793;0,726566340470077;2,92262112137273;0,608771987105592;0,845531473791301;-0,136435669994512;0,0594376355299784;0,0594376355299784
"10710";"GKIC01091760.1.p1";0,730924208166521;0,864689913349035;0,0354411187408305;0,103057548589044;5,20174636667704;0,00678252136155868;0,00610957647270575;0,00159879559627268;0,0120976092207511;0,0120976092207511
"10711";"GKIC01166667.1.p1";0,731015075892377;0,864689913349035;0,031163165986767;0,090649740503104;5,6313154521031;0,00600263929403947;0,00356207670816426;0,00330812715977379;0,0105248526403159;0,0105248526403159
"10712";"GKIC01166807.1.p1";0,730987174653338;0,864689913349035;0,030544468930003;0,0888404413353272;5,74269132500624;0,00627612455385314;0,0032540452551911;0,0039574306383872;0,0102761673447901;0,0102761673447901
"10713";"GKIC01190901.1.p1";0,730901963278113;0,864689913349035;0,0805370464352548;0,234169717525548;4,11316117972689;0,0801895711081397;0,0184316575994904;0,0755719822965009;0,0225697689151204;0,0755719822965009
"10714";"GKIC01150985.1.p3";0,731132364587535;0,864747930189774;0,0656835107669679;0,191151803260215;3,59674643371719;0,0332616569629564;0,03054935446032;0,00788543723693959;0,0320889516361917;0,0320889516361917
"10715";"GKIC01004345.1.p2";0,731464338417354;0,865059831677528;0,0479118867695923;0,139612232451678;4,30960032055388;0,0175632505289721;0,0135293361691894;0,00675951913055246;0,0198847931739103;0,0198847931739103
"10716";"GKIC01057925.1.p1";0,731713327825026;0,865273543318283;-0,112966486098565;0,329495028332757;3,74281285814193;0,158741798703279;0,0256139603613714;0,160500851688921;0,0290867213816169;0,160500851688921
"10717";"GKIC01112448.1.p1";0,732106281083416;0,865657440877955;0,0425890730335012;0,124411205755604;6,01630431048997;0,0226298770656199;0,00249865688932745;0,0240353113122097;0,00990635657786426;0,0240353113122097
"10718";"GKIC01076285.1.p1";0,732427236627569;0,865923315329122;-0,189843768864832;0,555263442101545;1,72946468730837;0,116877421692205;0,214283411893468;-0,0863873024034399;0,314260856908456;0,314260856908456
"10719";"GKIC01182485.1.p1";0,732467804372859;0,865923315329122;-0,192497017347295;0,563112561083566;1,79492494125795;0,358983076391051;0,258667108895225;0,159407976481143;0,284925616447792;0,284925616447792
"10720";"GKIC01230495.1.p1";0,73277201711933;0,866202145609716;-0,0360651141117398;0,10562636204102;5,08823072765033;0,016310095498856;0,00615734454490285;0,0129688183545612;0,0127277380525684;0,0129688183545612
"10721";"GKIC01203617.1.p1";0,732854763305495;0,866219154986217;0,085190395737362;0,249583283869675;3,01823552307432;0,0807327970642257;0,0535969702528452;0,0407941335867782;0,053188999325162;0,053188999325162
"10722";"GKIC01223229.1.p1";0,732996151610965;0,866305468496003;-0,0909969571203716;0,266741616129898;4,66314874788896;0,104010255738034;0,0876062762895952;0,0343670204685591;0,0160618085662968;0,0343670204685591
"10723";"GKIC01065130.1.p3";0,733221519656553;0,866410210470705;-0,0728712598219855;0,213796928940864;3,32323289249224;0,0617946651548574;0,0390647758038438;0,0332681753506558;0,0392937273239475;0,0392937273239475
"10724";"GKIC01101731.1.p1";0,733197336563679;0,866410210470705;-0,108342016854167;0,31783460018056;2,62417564199882;0,0260638480263775;0,0865137891413487;-0,0592616261209056;0,0866613532676853;0,0866613532676853
"10725";"GKIC01071521.1.p1";0,733538778371919;0,866493366253562;-0,108132933170981;0,317643817726246;3,36637710209636;0,147480201695624;0,0408446343283677;0,132122671282554;0,0379354475119947;0,132122671282554
